📻广播电台,#genre#
海南卫视,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/hainanwshd8m/8000000/mnf.m3u8
欢笑剧场4k,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/hxjc4k/15000000/mnf.m3u8
欢笑剧场,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/hxjc8m/8000000/mnf.m3u8
劲爆体育,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/jbtyhd8m/8000000/mnf.m3u8
快乐垂钓,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/klcd8m/8000000/mnf.m3u8
金鹰纪实,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/jyjs8m/8000000/mnf.m3u8
戏曲精选,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/xqjx8m/8000000/mnf.m3u8
东方影视,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/dfyshd8m/8000000/mnf.m3u8
五星体育,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/wxtyhd8m/8000000/mnf.m3u8
全纪实,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/qjshd8m/8000000/mnf.m3u8
新视觉,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/xsjhd8m/8000000/mnf.m3u8
中国教育-1,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/zgjy1t8m/8000000/mnf.m3u8
中国教育-4,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/zgjy4hd8m/8000000/mnf.m3u8
卡酷少儿,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/kkse8m/8000000/mnf.m3u8
纪实科教,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/dajs8m/8000000/mnf.m3u8
茶频道,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/cpdhdavs8m/8000000/mnf.m3u8
足球高清,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/zqpd8m/8000000/mnf.m3u8
炫动卡通,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/hhxd8m/8000000/mnf.m3u8


CHC家庭电影,http://wabc.ml/sxg.php?id=jbtygqCHCjtyyH265_4000
CHC动作电影,http://wabc.ml/sxg.php?id=gef.wqCHCdzdyH265_4000
CHC高清电影,http://wabc.ml/sxg.php?id=lnwsCHC-HDH265_4000
4K超高清电影,http://wabc.ml/sxg.php?id=emdy4k_8000
江苏卫视,http://wabc.ml/sxg.php?id=jswsH265_4000
北京卫视,http://wabc.ml/sxg.php?id=bjwsH265_4000
东方卫视,http://wabc.ml/sxg.php?id=dfwsH265_4000
湖南卫视,http://wabc.ml/sxg.php?id=hnwsH265_4000
浙江卫视,http://wabc.ml/sxg.php?id=zjwsH265_4000
广东卫视,http://wabc.ml/sxg.php?id=gdwsH265_4000
江西卫视,http://wabc.ml/sxg.php?id=jxwsH265_4000
湖北卫视,http://wabc.ml/sxg.php?id=hbwsH265_4000
重庆卫视,http://wabc.ml/sxg.php?id=cqwsH265_4000
安徽卫视,http://wabc.ml/sxg.php?id=ahwsH265_4000
东南卫视,http://wabc.ml/sxg.php?id=dnwsfjwsH265_4000
山东卫视,http://wabc.ml/sxg.php?id=sdwsH265_4000
深圳卫视,http://wabc.ml/sxg.php?id=szwsH265_4000
天津卫视,http://wabc.ml/sxg.php?id=tjwsH265_4000
贵州卫视,http://wabc.ml/sxg.php?id=gzwsH265_4000
吉林卫视,http://wabc.ml/sxg.php?id=jlwsH265_4000
黑龙江卫视,http://wabc.ml/sxg.php?id=hljwsH265_4000
四川卫视,http://wabc.ml/sxg.php?id=scwsH265_4000
CCTV风云音乐,http://wabc.ml/sxg.php?id=fyyy_4000
CCTV女时尚,http://wabc.ml/sxg.php?id=nxss_4000
CCTV兵器科教,http://wabc.ml/sxg.php?id=bqkj_4000
CCTV世界地理,http://wabc.ml/sxg.php?id=sjdl_4000
CCTV世界地理,http://wabc.ml/sxg.php?id=yscq4kH265_4000
甘肃卫视,http://wabc.ml/sxg.php?id=gsws_4000
云南卫视,http://wabc.ml/sxg.php?id=ynws_4000
广西卫视,http://wabc.ml/sxg.php?id=gxws_4000
河南卫视,http://wabc.ml/sxg.php?id=hnws35_4000
陕西卫视,http://wabc.ml/sxg.php?id=sxws_4000
山西卫视,http://wabc.ml/sxg.php?id=sxws42_4000
内蒙古卫视,http://wabc.ml/sxg.php?id=nmgws_4000
风云音乐HD,http://wabc.ml/sxg.php?id=fyyy_4000
河南卫视,http://wabc.ml/sxg.php?id=hnws_4000
四海钓鱼,http://wabc.ml/sxg.php?id=shdy_4000
国防军事,http://wabc.ml/sxg.php?id=gfjs_4000
世界地理,http://wabc.ml/sxg.php?id=sjdl_4000
摄影,http://wabc.ml/sxg.php?id=sy_4000
早期教育,http://wabc.ml/sxg.php?id=zqjy_4000
中国教育4,http://wabc.ml/sxg.php?id=zhms_4000
家庭理财,http://wabc.ml/sxg.php?id=jtlcH264_4000
中国教育1,http://wabc.ml/sxg.php?id=CETV-1H264_4000
快乐垂钓,http://wabc.ml/sxg.php?id=fyzqklcdHDH265_4000
都市剧场,http://wabc.ml/sxg.php?id=yxfydsjcHDH265_4000
新视觉,http://wabc.ml/sxg.php?id=ycxsjH265_4000
生活时尚,http://wabc.ml/sxg.php?id=shssH265_4000
全纪实,http://wabc.ml/sxg.php?id=qjs-HDH265_4000
SCTV-7hd,http://wabc.ml/sxg.php?id=SCTV-7-_4000
峨眉电影,http://wabc.ml/sxg.php?id=emdygqH265_4000



欢笑剧场4K,http://bytedance.live.cqccn.com/__cl/cg:live/__c/hxjc_4K/__op/default/__f//index.m3u8
东南卫视高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/dongnanHD/__op/default/__f//index.m3u8
东方卫视高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/shanghaiHD/__op/default/__f//index.m3u8
云南卫视高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/yunnanSD/__op/default/__f//index.m3u8
北京卫视高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/beijingHD/__op/default/__f//index.m3u8
吉林卫视高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/jilinHD/__op/default/__f//index.m3u8
四川卫视高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/sichuanHD/__op/default/__f//index.m3u8
天津卫视高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/tianjinHD/__op/default/__f//index.m3u8
宁夏卫视,http://bytedance.live.cqccn.com/__cl/cg:live/__c/ningxia/__op/default/__f//index.m3u8
安徽卫视高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/anhuiSD/__op/default/__f//index.m3u8
山西卫视,http://bytedance.live.cqccn.com/__cl/cg:live/__c/shanxiSD/__op/default/__f//index.m3u8
广东卫视高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/guangdongHD/__op/default/__f//index.m3u8
广西卫视高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/guangxiHD/__op/default/__f//index.m3u8
新疆卫视,http://bytedance.live.cqccn.com/__cl/cg:live/__c/xinjiangSD/__op/default/__f//index.m3u8
江苏卫视高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/jiangsuHD/__op/default/__f//index.m3u8
江西卫视高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/jiangxiHD/__op/default/__f//index.m3u8
河北卫视高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/hebeiSD/__op/default/__f//index.m3u8
河南卫视高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/henanHD/__op/default/__f//index.m3u8
浙江卫视高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/zhejiangHD/__op/default/__f//index.m3u8
海南卫视高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/hainanSD/__op/default/__f//index.m3u8
深圳卫视高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/shenzhenHD/__op/default/__f//index.m3u8
湖北卫视高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/hubeiSD/__op/default/__f//index.m3u8
湖南卫视高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/hunanHD/__op/default/__f//index.m3u8
西藏卫视,http://bytedance.live.cqccn.com/__cl/cg:live/__c/xizangSD/__op/default/__f//index.m3u8
贵州卫视高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/guizhouHD/__op/default/__f//index.m3u8
辽宁卫视高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/liaoningHD/__op/default/__f//index.m3u8
重庆卫视高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/chongqingHD/__op/default/__f//index.m3u8
青海卫视,http://bytedance.live.cqccn.com/__cl/cg:live/__c/qinghaiSD/__op/default/__f//index.m3u8
黑龙江卫视高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/heilongjiangHD/__op/default/__f//index.m3u8
三沙卫视,http://bytedance.live.cqccn.com/__cl/cg:live/__c/sanshaSD/__op/default/__f//index.m3u8
教育卫视,http://bytedance.live.cqccn.com/__cl/cg:live/__c/sdjiaoyuSD/__op/default/__f//index.m3u8
兵团卫视,http://bytedance.live.cqccn.com/__cl/cg:live/__c/bingtuanSD/__op/default/__f//index.m3u8
重庆新闻高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/CQTVNewsHD/__op/default/__f//index.m3u8
重庆科教高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/CQTVkejiaoHD/__op/default/__f//index.m3u8
重庆影视高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/cqyingshiHD/__op/default/__f//index.m3u8
重庆文体娱乐高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/cqwtylHD/__op/default/__f//index.m3u8
重庆少儿高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/cqseHD/__op/default/__f//index.m3u8
重庆时尚生活高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/cqssgwHD/__op/default/__f//index.m3u8
重庆新农村高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/cqggncHD/__op/default/__f//index.m3u8
家有购物,http://bytedance.live.cqccn.com/__cl/cg:live/__c/jygw/__op/default/__f//index.m3u8
CCTV风云剧场,http://bytedance.live.cqccn.com/__cl/cg:live/__c/shandongHD/__op/default/__f//index.m3u8
书画,http://bytedance.live.cqccn.com/__cl/cg:live/__c/shuhua/__op/default/__f//index.m3u8
摄影,http://bytedance.live.cqccn.com/__cl/cg:live/__c/sheying/__op/default/__f//index.m3u8
车迷频道,http://bytedance.live.cqccn.com/__cl/cg:live/__c/doxtv/__op/default/__f//index.m3u8
SiTV都市剧场高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/dsjcHD/__op/default/__f//index.m3u8
SiTV魅力足球高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/mlzqHD/__op/default/__f//index.m3u8
SiTV动漫秀场高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/dmxcHD/__op/default/__f//index.m3u8
SiTV游戏风云高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/yxfyHD/__op/default/__f//index.m3u8
求索纪录高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/qsjlHD/__op/default/__f//index.m3u8
CHC高清电影,http://bytedance.live.cqccn.com/__cl/cg:live/__c/chcgqdyHD/__op/default/__f//index.m3u8
CHC动作电影,http://bytedance.live.cqccn.com/__cl/cg:live/__c/chcdzdyHD/__op/default/__f//index.m3u8
CHC家庭影院,http://bytedance.live.cqccn.com/__cl/cg:live/__c/chcjtyyHD/__op/default/__f//index.m3u8
CCTV风云剧场高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/fyjcHD/__op/default/__f//index.m3u8
CCTV风云音乐高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/fyyyHD/__op/default/__f//index.m3u8
CCTV风云足球高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/fyzqHD/__op/default/__f//index.m3u8
CCTV怀旧剧场高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/hjjcHD/__op/default/__f//index.m3u8
CCTV第一剧场高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/diyijuchangHD/__op/default/__f//index.m3u8
CCTV兵器科技高清,http://bytedance.live.cqccn.com/__cl/cg:live/__c/bqkjHD/__op/default/__f//index.m3u8


湖南卫视高清,http://39.134.193.112:6610/030000001000/HNWS-HD/index.m3u8?livemode=1
浙江卫视高清,http://39.134.193.112:6610/030000001000/ZJWS-HD/index.m3u8?livemode=1
江苏卫视高清,http://39.134.193.112:6610/030000001000/G_JIANGSU-HD/index.m3u8?livemode=1
安徽卫视,http://39.134.193.112:6610/030000001000/AHWS/index.m3u8?livemode=1
东方卫视高清,http://39.134.193.112:6610/030000001000/DFWS-HD/index.m3u8?livemode=1
广东卫视高清,http://39.134.193.112:6610/030000001000/GDWS-HD/index.m3u8?livemode=1
黑龙江卫视高清,http://39.134.193.112:6610/030000001000/HLJWS-HD/index.m3u8?livemode=1
黑龙江卫视,http://39.134.193.112:6610/030000001000/G_HEILONGJIANG-CQ/index.m3u8?livemode=1
北京卫视高清,http://39.134.193.112:6610/030000001000/BTV-1/index.m3u8?livemode=1
深圳卫视高清,http://39.134.193.112:6610/030000001000/SZWS-HD/index.m3u8?livemode=1
辽宁卫视,http://39.134.193.112:6610/030000001000/LNWS/index.m3u8?livemode=1
四川卫视,http://39.134.193.112:6610/030000001000/SCWS/index.m3u8?livemode=1
河南卫视,http://39.134.193.112:6610/030000001000/HENAN/index.m3u8?livemode=1
东南卫视,http://39.134.193.112:6610/030000001000/DNWS/index.m3u8?livemode=1
江西卫视,http://39.134.193.112:6610/030000001000/JXWS/index.m3u8?livemode=1
湖北卫视,http://39.134.193.112:6610/030000001000/G_HUBEI/index.m3u8?livemode=1
内蒙古卫视,http://39.134.193.112:6610/030000001000/G_NEIMENGGU/index.m3u8?livemode=1
山东卫视,http://39.134.193.112:6610/030000001000/SDWS/index.m3u8?livemode=1
广西卫视,http://39.134.193.112:6610/030000001000/GXWS/index.m3u8?livemode=1
海南卫视,http://39.134.193.112:6610/030000001000/LYWS/index.m3u8?livemode=1
重庆卫视,http://39.134.193.112:6610/030000001000/G_CHONGQING/index.m3u8?livemode=1
天津卫视,http://39.134.193.112:6610/030000001000/TJWS/index.m3u8?livemode=1
吉林卫视,http://39.134.193.112:6610/030000001000/G_JILIN/index.m3u8?livemode=1
山西卫视,http://39.134.193.112:6610/030000001000/SXWS/index.m3u8?livemode=1
贵州卫视,http://39.134.193.112:6610/030000001000/G_GUIZHOU/index.m3u8?livemode=1
青海卫视,http://39.134.193.112:6610/030000001000/G_QINGHAI/index.m3u8?livemode=1
云南卫视,http://39.134.193.112:6610/030000001000/G_YUNNAN/index.m3u8?livemode=1
河北卫视,http://39.134.193.112:6610/030000001000/G_HEBEI/index.m3u8?livemode=1
宁夏卫视,http://39.134.193.112:6610/030000001000/G_NINGXIA/index.m3u8?livemode=1
新疆卫视,http://39.134.193.112:6610/030000001000/G_XINJIANG/index.m3u8?livemode=1
甘肃卫视,http://39.134.193.112:6610/030000001000/G_GANSU/index.m3u8?livemode=1
优漫卡通,http://39.134.193.112:6610/030000001000/G_YOUMAN/index.m3u8?livemode=1
中国教育-1,http://39.134.193.112:6610/030000001000/G_CETV-1/index.m3u8?livemode=1
中国教育-2,http://39.134.193.112:6610/030000001000/G_CETV-2/index.m3u8?livemode=1
中国教育-4,http://39.134.193.112:6610/030000001000/G_CETV-4/index.m3u8?livemode=1
浙江卫视,http://39.134.193.112:6610/030000001000/G_ZHEJIANG/index.m3u8?livemode=1
江苏卫视,http://39.134.193.112:6610/030000001000/JSWS-HD/index.m3u8?livemode=1
湖南卫视,http://39.134.193.112:6610/030000001000/G_HUNAN/index.m3u8?livemode=1
东方卫视,http://39.134.193.112:6610/030000001000/G_DONGFANG/index.m3u8?livemode=1
北京卫视,http://39.134.193.112:6610/030000001000/G_BEIJING/index.m3u8?livemode=1
广东卫视,http://39.134.193.112:6610/030000001000/G_GUANGDONG/index.m3u8?livemode=1
深圳卫视,http://39.134.193.112:6610/030000001000/G_SHENZHEN/index.m3u8?livemode=1
卡酷少儿,http://39.134.193.112:6610/030000001000/G_KAKU/index.m3u8?livemode=1
金鹰卡通,http://39.134.193.112:6610/030000001000/G_JINYING/index.m3u8?livemode=1
咪咕精彩足球,http://39.134.193.112:6610/030000001000/G_MIGUJCZQ/index.m3u8?livemode=1
咪咕综合体育,http://39.134.193.112:6610/030000001000/G_MIGUZHTY/index.m3u8?livemode=1
燃情世界杯,http://39.134.193.112:6610/030000001000/G_AOYUN-1/index.m3u8?livemode=1


歌华导视,https://live.v1.mk/api/ghyx.php?id=GeHuadaoshiHD_6000
CHC家庭影院 标清,https://live.v1.mk/api/ghyx.php?id=CHCHD_2000
CHC高清电影,https://live.v1.mk/api/ghyx.php?id=CHCHD2_6000
CHC动作电影 标清,https://live.v1.mk/api/ghyx.php?id=MotionHD_2000
都市剧场,https://live.v1.mk/api/ghyx.php?id=DuShiJuChangHD_6000
劲爆体育,https://live.v1.mk/api/ghyx.php?id=JinBaoTiYuHD_6000
浙江卫视,https://live.v1.mk/api/ghyx.php?id=ZheJiangHD_6000
北京卫视,https://live.v1.mk/api/ghyx.php?id=BTV1HD_6000
广西卫视,https://live.v1.mk/api/ghyx.php?id=GuangXiHD_6000
辽宁卫视,https://live.v1.mk/api/ghyx.php?id=LiaoNingHD_6000
安徽卫视,https://live.v1.mk/api/ghyx.php?id=AnHuiHD_6000
江苏卫视,https://live.v1.mk/api/ghyx.php?id=JiangSuHD_6000
东方卫视,https://live.v1.mk/api/ghyx.php?id=DongFangHD_6000
东南卫视,https://live.v1.mk/api/ghyx.php?id=FuJianHD_6000
湖南卫视,https://live.v1.mk/api/ghyx.php?id=HuNanHD_6000
湖北卫视,https://live.v1.mk/api/ghyx.php?id=HuBeiHD_6000
广东卫视,https://live.v1.mk/api/ghyx.php?id=GuangDongHD_6000
广西卫视,https://live.v1.mk/api/ghyx.php?id=GuangXiHD_6000
深圳卫视,https://live.v1.mk/api/ghyx.php?id=ShenZhenHD_6000
四川卫视,https://live.v1.mk/api/ghyx.php?id=SiChuanHD_6000
山东卫视,https://live.v1.mk/api/ghyx.php?id=ShanDongHD_6000
河南卫视,https://live.v1.mk/api/ghyx.php?id=HeNanHD_6000
河北卫视,https://live.v1.mk/api/ghyx.php?id=HeBeiHD_6000
江西卫视,https://live.v1.mk/api/ghyx.php?id=JiangXiHD_6000
天津卫视,https://live.v1.mk/api/ghyx.php?id=TianJinHD_6000
重庆卫视,https://live.v1.mk/api/ghyx.php?id=ChongQingHD_6000
黑龙江卫视,https://live.v1.mk/api/ghyx.php?id=HeiLongJiangHD_6000
吉林卫视,https://live.v1.mk/api/ghyx.php?id=JiLinWeiShiHD_6000
海南卫视,https://live.v1.mk/api/ghyx.php?id=LvYouWeiShiHD_6000
内蒙古卫视 标清,https://live.v1.mk/api/ghyx.php?id=NeiMengGuHD_2000
山西卫视 标清,https://live.v1.mk/api/ghyx.php?id=ShanXiHD_2000
陕西卫视 标清,https://live.v1.mk/api/ghyx.php?id=ShannXiHD_2000
云南卫视 标清,https://live.v1.mk/api/ghyx.php?id=YunNanHD_2000
兵团卫视 标清,https://live.v1.mk/api/ghyx.php?id=BTTVHD_2000
贵州卫视 标清,https://live.v1.mk/api/ghyx.php?id=GuiZhouHD_2000
青海卫视 标清,https://live.v1.mk/api/ghyx.php?id=QingHaiHD_2000
西藏卫视 标清,https://live.v1.mk/api/ghyx.php?id=XiZangHD_2000
新疆卫视 标清,https://live.v1.mk/api/ghyx.php?id=XinJiangHD_2000
甘肃卫视 标清,https://live.v1.mk/api/ghyx.php?id=GanSuHD_2000
厦门卫视 标清,https://live.v1.mk/api/ghyx.php?id=XiaMenHD_2000
宁夏卫视 标清,https://live.v1.mk/api/ghyx.php?id=NingXiaHD_2000
北京卫视BTV-1,https://live.v1.mk/api/ghyx.php?id=BTV1HD_6000
北京文艺BTV-2,https://live.v1.mk/api/ghyx.php?id=BTVwenyiHD_6000
北京科教BTV-3,https://live.v1.mk/api/ghyx.php?id=BTVKeJiaoHD_6000
北京科教BTV-3 标清,https://live.v1.mk/api/ghyx.php?id=BTV3HD_2000
北京影视BTV-4,https://live.v1.mk/api/ghyx.php?id=BTV4HD_6000
北京财经BTV-5,https://live.v1.mk/api/ghyx.php?id=BTVCaiJingHD_6000
北京财经BTV-5 标清,https://live.v1.mk/api/ghyx.php?id=BTV5HD_2000
北京体育休闲BTV-6,https://live.v1.mk/api/ghyx.php?id=BTVjishiHD_6000
北京生活BTV-7,https://live.v1.mk/api/ghyx.php?id=BTVShengHuoHD_6000
北京生活BTV-7 标清,https://live.v1.mk/api/ghyx.php?id=BTV7HD_2000
北京青年BTV-8,https://live.v1.mk/api/ghyx.php?id=BTVQingNianHD_6000
北京青年BTV-8 标清,https://live.v1.mk/api/ghyx.php?id=BTV8HD_2000
北京新闻BTV-9,https://live.v1.mk/api/ghyx.php?id=BTV9HD_6000
北京卡酷BTV-10 标清,https://live.v1.mk/api/ghyx.php?id=BTV10HD_2000
乐游,https://live.v1.mk/api/ghyx.php?id=QuanJiShiHD_6000
中国教育1,https://live.v1.mk/api/ghyx.php?id=CETV1HD_6000
中国教育3,https://live.v1.mk/api/ghyx.php?id=CETV3HD_2000
中国教育4,https://live.v1.mk/api/ghyx.php?id=CETV4HD_2000
动漫秀场,https://live.v1.mk/api/ghyx.php?id=DongManXiuChangHD_6000
游戏风云,https://live.v1.mk/api/ghyx.php?id=YouXiFengYunHD_6000
东方财经,https://live.v1.mk/api/ghyx.php?id=DongFangCaiJingHD_6000
足球频道,https://live.v1.mk/api/ghyx.php?id=ZuQiuHD_6000


中国教育1,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240302_1/playlist.m3u8?CONTENTID=00000110240302_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CGTN,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240365_1/playlist.m3u8?CONTENTID=00000110240365_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CGTN,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240366_1/playlist.m3u8?CONTENTID=00000110240366_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CGTN,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240367_1/playlist.m3u8?CONTENTID=00000110240367_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CGTN,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240368_1/playlist.m3u8?CONTENTID=00000110240368_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
